transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,province,date,day,month,year,day_of_week,season,is_holiday
TXN_7185956,Sandwich,3.0,8.0,24.0,Credit Card,Takeaway,2023-03-02,British Columbia,2023-03-02,2,3,2023,Thursday,spring,False
TXN_1364810,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-03-02,Saskatchewan,2023-03-02,2,3,2023,Thursday,spring,False
TXN_5064398,Juice,3.0,4.5,13.5,Digital Wallet,In-store,2023-08-30,Manitoba,2023-08-30,30,8,2023,Wednesday,summer,False
TXN_2117079,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-09-26,Manitoba,2023-09-26,26,9,2023,Tuesday,fall,False
TXN_5658104,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-06-19,British Columbia,2023-06-19,19,6,2023,Monday,summer,False
TXN_2256471,Refresher,1.0,5.0,5.0,Cash,In-store,2023-02-01,British Columbia,2023-02-01,1,2,2023,Wednesday,winter,False
TXN_4066827,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-09-25,Manitoba,2023-09-25,25,9,2023,Monday,fall,False
TXN_7272721,Salad,1.0,9.0,9.0,Digital Wallet,In-store,2023-03-07,British Columbia,2023-03-07,7,3,2023,Tuesday,spring,True
TXN_2311415,Coffee,1.0,3.5,3.5,Cash,In-store,2023-12-29,British Columbia,2023-12-29,29,12,2023,Friday,winter,False
TXN_7068039,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-22,Manitoba,2023-08-22,22,8,2023,Tuesday,summer,False
TXN_7396203,Coffee,2.0,3.5,7.0,Cash,In-store,2023-07-07,Newfoundland,2023-07-07,7,7,2023,Friday,summer,False
TXN_3167104,Salad,1.0,9.0,9.0,Credit Card,In-store,2023-05-23,Newfoundland,2023-05-23,23,5,2023,Tuesday,spring,False
TXN_7113024,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-12-07,Saskatchewan,2023-12-07,7,12,2023,Thursday,winter,False
TXN_4658727,Juice,2.0,4.5,9.0,Digital Wallet,In-store,2023-06-29,Newfoundland,2023-06-29,29,6,2023,Thursday,summer,False
TXN_5223901,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-02-06,British Columbia,2023-02-06,6,2,2023,Monday,winter,False
TXN_7227558,Coffee,2.0,3.5,7.0,Digital Wallet,In-store,2023-08-17,British Columbia,2023-08-17,17,8,2023,Thursday,summer,False
TXN_9898276,Sandwich,3.0,8.0,24.0,Credit Card,In-store,2023-02-09,British Columbia,2023-02-09,9,2,2023,Thursday,winter,False
TXN_4712756,Salad,1.0,9.0,9.0,Digital Wallet,Takeaway,2023-07-07,Manitoba,2023-07-07,7,7,2023,Friday,summer,False
TXN_4513950,Sandwich,3.0,8.0,24.0,Cash,Takeaway,2023-12-20,Newfoundland,2023-12-20,20,12,2023,Wednesday,winter,False
TXN_3700992,Coffee,1.0,3.5,3.5,Cash,In-store,2023-11-21,Saskatchewan,2023-11-21,21,11,2023,Tuesday,fall,False
TXN_8803698,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-06-07,British Columbia,2023-06-07,7,6,2023,Wednesday,summer,False
TXN_8540331,Salad,1.0,9.0,9.0,Digital Wallet,Takeaway,2023-01-07,Newfoundland,2023-01-07,7,1,2023,Saturday,winter,False
TXN_4836874,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-05-19,Manitoba,2023-05-19,19,5,2023,Friday,spring,False
TXN_9677351,Coffee,3.0,3.5,10.5,Credit Card,Takeaway,2023-02-10,Saskatchewan,2023-02-10,10,2,2023,Friday,winter,False
TXN_9195060,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-04-26,Manitoba,2023-04-26,26,4,2023,Wednesday,spring,False
TXN_5896225,Donut,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-30,British Columbia,2023-06-30,30,6,2023,Friday,summer,False
TXN_4409564,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-26,Saskatchewan,2023-04-26,26,4,2023,Wednesday,spring,False
TXN_3672972,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-13,British Columbia,2023-01-13,13,1,2023,Friday,winter,False
TXN_4827849,Sandwich,3.0,8.0,24.0,Digital Wallet,In-store,2023-09-01,Saskatchewan,2023-09-01,1,9,2023,Friday,fall,False
TXN_2979528,Coffee,1.0,3.5,3.5,Cash,In-store,2023-09-30,Manitoba,2023-09-30,30,9,2023,Saturday,fall,True
TXN_6404972,Refresher,3.0,5.0,15.0,Credit Card,In-store,2023-11-27,Saskatchewan,2023-11-27,27,11,2023,Monday,fall,False
TXN_8551216,Juice,2.0,4.5,9.0,Digital Wallet,In-store,2023-02-06,Newfoundland,2023-02-06,6,2,2023,Monday,winter,False
TXN_2542522,Juice,1.0,4.5,4.5,Digital Wallet,In-store,2023-10-30,British Columbia,2023-10-30,30,10,2023,Monday,fall,False
TXN_6590682,Sandwich,4.0,8.0,32.0,Cash,Takeaway,2023-05-22,British Columbia,2023-05-22,22,5,2023,Monday,spring,True
TXN_9954119,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-07-27,Manitoba,2023-07-27,27,7,2023,Thursday,summer,False
TXN_2609676,Coffee,1.0,3.5,3.5,Cash,In-store,2023-05-16,Manitoba,2023-05-16,16,5,2023,Tuesday,spring,False
TXN_4231385,Tea,1.0,3.0,3.0,Cash,In-store,2023-05-18,Newfoundland,2023-05-18,18,5,2023,Thursday,spring,False
TXN_3342991,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-09-19,Saskatchewan,2023-09-19,19,9,2023,Tuesday,fall,False
TXN_1047576,Refresher,3.0,5.0,15.0,Credit Card,In-store,2023-06-01,Saskatchewan,2023-06-01,1,6,2023,Thursday,summer,False
TXN_7167276,Tea,4.0,3.0,12.0,Digital Wallet,In-store,2023-12-27,British Columbia,2023-12-27,27,12,2023,Wednesday,winter,False
TXN_2520078,Cookie,2.0,2.5,5.0,Cash,In-store,2023-03-30,Manitoba,2023-03-30,30,3,2023,Thursday,spring,False
TXN_8701670,Coffee,2.0,3.5,7.0,Cash,In-store,2023-05-30,Manitoba,2023-05-30,30,5,2023,Tuesday,spring,False
TXN_2864571,Juice,1.0,4.5,4.5,Cash,In-store,2023-11-15,Newfoundland,2023-11-15,15,11,2023,Wednesday,fall,False
TXN_8032095,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-05-19,Manitoba,2023-05-19,19,5,2023,Friday,spring,False
TXN_7465343,Coffee,1.0,3.5,3.5,Cash,In-store,2023-01-17,Newfoundland,2023-01-17,17,1,2023,Tuesday,winter,False
TXN_3238932,Refresher,2.0,5.0,10.0,Cash,In-store,2023-09-27,Newfoundland,2023-09-27,27,9,2023,Wednesday,fall,False
TXN_1080206,Sandwich,3.0,8.0,24.0,Digital Wallet,In-store,2023-12-15,Saskatchewan,2023-12-15,15,12,2023,Friday,winter,False
TXN_3528859,Donut,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-12,Saskatchewan,2023-05-12,12,5,2023,Friday,spring,False
TXN_5654013,Donut,2.0,2.0,4.0,Cash,In-store,2023-11-17,Manitoba,2023-11-17,17,11,2023,Friday,fall,False
TXN_8933641,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-06-07,British Columbia,2023-06-07,7,6,2023,Wednesday,summer,False
TXN_6287272,Coffee,2.0,3.5,7.0,Digital Wallet,In-store,2023-07-27,British Columbia,2023-07-27,27,7,2023,Thursday,summer,False
TXN_4293334,Salad,3.0,9.0,27.0,Cash,In-store,2023-02-28,British Columbia,2023-02-28,28,2,2023,Tuesday,winter,False
TXN_7962560,Refresher,2.0,5.0,10.0,Cash,In-store,2023-08-20,Newfoundland,2023-08-20,20,8,2023,Sunday,summer,False
TXN_7657043,Salad,4.0,9.0,36.0,Cash,In-store,2023-06-12,Saskatchewan,2023-06-12,12,6,2023,Monday,summer,False
TXN_3232592,Salad,3.0,9.0,27.0,Credit Card,In-store,2023-01-31,Saskatchewan,2023-01-31,31,1,2023,Tuesday,winter,False
TXN_3813400,Donut,3.0,2.0,6.0,Credit Card,In-store,2023-08-31,Saskatchewan,2023-08-31,31,8,2023,Thursday,summer,False
TXN_3562371,Refresher,4.0,5.0,20.0,Cash,In-store,2023-06-26,Saskatchewan,2023-06-26,26,6,2023,Monday,summer,False
TXN_5076635,Salad,1.0,9.0,9.0,Credit Card,In-store,2023-08-03,British Columbia,2023-08-03,3,8,2023,Thursday,summer,False
TXN_1813504,Tea,3.0,3.0,9.0,Cash,In-store,2023-05-08,Newfoundland,2023-05-08,8,5,2023,Monday,spring,False
TXN_1159868,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-01-23,Newfoundland,2023-01-23,23,1,2023,Monday,winter,False
TXN_2449165,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-04-17,Saskatchewan,2023-04-17,17,4,2023,Monday,spring,False
TXN_5131598,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-05-25,Newfoundland,2023-05-25,25,5,2023,Thursday,spring,False
TXN_3363763,Sandwich,1.0,8.0,8.0,Digital Wallet,Takeaway,2023-03-21,British Columbia,2023-03-21,21,3,2023,Tuesday,spring,False
TXN_1010814,Salad,5.0,9.0,45.0,Digital Wallet,Takeaway,2023-09-29,Saskatchewan,2023-09-29,29,9,2023,Friday,fall,False
TXN_7201761,Donut,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-10-23,British Columbia,2023-10-23,23,10,2023,Monday,fall,False
TXN_7646364,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-11-30,Manitoba,2023-11-30,30,11,2023,Thursday,fall,False
TXN_7039637,Refresher,1.0,5.0,5.0,Cash,In-store,2023-11-15,British Columbia,2023-11-15,15,11,2023,Wednesday,fall,False
TXN_3973199,Juice,1.0,4.5,4.5,Digital Wallet,In-store,2023-09-05,Newfoundland,2023-09-05,5,9,2023,Tuesday,fall,False
TXN_8147783,Salad,5.0,9.0,45.0,Digital Wallet,Takeaway,2023-03-24,Newfoundland,2023-03-24,24,3,2023,Friday,spring,False
TXN_7107224,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-09-09,British Columbia,2023-09-09,9,9,2023,Saturday,fall,False
TXN_7830203,Tea,3.0,3.0,9.0,Cash,In-store,2023-08-27,Manitoba,2023-08-27,27,8,2023,Sunday,summer,False
TXN_9580012,Coffee,1.0,3.5,3.5,Cash,In-store,2023-11-10,British Columbia,2023-11-10,10,11,2023,Friday,fall,False
TXN_5257671,Juice,2.0,4.5,9.0,Credit Card,In-store,2023-06-29,British Columbia,2023-06-29,29,6,2023,Thursday,summer,False
TXN_2621366,Coffee,4.0,3.5,14.0,Credit Card,In-store,2023-07-22,British Columbia,2023-07-22,22,7,2023,Saturday,summer,False
TXN_6127671,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-09-14,British Columbia,2023-09-14,14,9,2023,Thursday,fall,False
TXN_4743550,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-07-18,Newfoundland,2023-07-18,18,7,2023,Tuesday,summer,False
TXN_4135191,Sandwich,2.0,8.0,16.0,Credit Card,Takeaway,2023-06-28,Manitoba,2023-06-28,28,6,2023,Wednesday,summer,False
TXN_5118371,Juice,4.0,4.5,18.0,Credit Card,Takeaway,2023-09-20,British Columbia,2023-09-20,20,9,2023,Wednesday,fall,False
TXN_3324676,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-08-12,Saskatchewan,2023-08-12,12,8,2023,Saturday,summer,False
TXN_9452388,Donut,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-17,Saskatchewan,2023-03-17,17,3,2023,Friday,spring,False
TXN_4141247,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-05-22,Newfoundland,2023-05-22,22,5,2023,Monday,spring,True
TXN_7785342,Tea,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-12,Manitoba,2023-07-12,12,7,2023,Wednesday,summer,False
TXN_7476282,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-01-20,Newfoundland,2023-01-20,20,1,2023,Friday,winter,False
TXN_5772481,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-21,Manitoba,2023-07-21,21,7,2023,Friday,summer,False
TXN_6990102,Salad,1.0,9.0,9.0,Digital Wallet,Takeaway,2023-09-18,Manitoba,2023-09-18,18,9,2023,Monday,fall,False
TXN_3438127,Refresher,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-17,Manitoba,2023-02-17,17,2,2023,Friday,winter,False
TXN_4921474,Coffee,2.0,3.5,7.0,Cash,In-store,2023-08-14,Saskatchewan,2023-08-14,14,8,2023,Monday,summer,False
TXN_8850993,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-10-29,Manitoba,2023-10-29,29,10,2023,Sunday,fall,False
TXN_1160617,Cookie,1.0,2.5,2.5,Digital Wallet,Takeaway,2023-04-04,Newfoundland,2023-04-04,4,4,2023,Tuesday,spring,False
TXN_9839771,Coffee,4.0,3.5,14.0,Credit Card,Takeaway,2023-10-17,Newfoundland,2023-10-17,17,10,2023,Tuesday,fall,False
TXN_4490217,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-10-12,Manitoba,2023-10-12,12,10,2023,Thursday,fall,False
TXN_2613447,Donut,1.0,2.0,2.0,Cash,In-store,2023-07-04,Saskatchewan,2023-07-04,4,7,2023,Tuesday,summer,False
TXN_7112725,Cookie,2.0,2.5,5.0,Credit Card,In-store,2023-08-25,Manitoba,2023-08-25,25,8,2023,Friday,summer,False
TXN_8368054,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-05-18,Newfoundland,2023-05-18,18,5,2023,Thursday,spring,False
TXN_9074383,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-02-20,British Columbia,2023-02-20,20,2,2023,Monday,winter,False
TXN_7801043,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-11-22,Manitoba,2023-11-22,22,11,2023,Wednesday,fall,False
TXN_3393248,Coffee,3.0,3.5,10.5,Credit Card,Takeaway,2023-11-13,British Columbia,2023-11-13,13,11,2023,Monday,fall,False
TXN_3992728,Tea,3.0,3.0,9.0,Cash,In-store,2023-12-23,Saskatchewan,2023-12-23,23,12,2023,Saturday,winter,False
TXN_3001571,Salad,1.0,9.0,9.0,Credit Card,Takeaway,2023-05-06,British Columbia,2023-05-06,6,5,2023,Saturday,spring,False
TXN_3394831,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-05,Newfoundland,2023-04-05,5,4,2023,Wednesday,spring,False
TXN_8713319,Tea,2.0,3.0,6.0,Cash,Takeaway,2023-04-20,Manitoba,2023-04-20,20,4,2023,Thursday,spring,False
TXN_2521913,Coffee,5.0,3.5,17.5,Credit Card,In-store,2023-11-15,Newfoundland,2023-11-15,15,11,2023,Wednesday,fall,False
TXN_6680154,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-01-17,Newfoundland,2023-01-17,17,1,2023,Tuesday,winter,False
TXN_5599191,Refresher,1.0,5.0,5.0,Cash,In-store,2023-01-24,Newfoundland,2023-01-24,24,1,2023,Tuesday,winter,False
TXN_2520741,Coffee,3.0,3.5,10.5,Digital Wallet,In-store,2023-12-03,Saskatchewan,2023-12-03,3,12,2023,Sunday,winter,False
TXN_3122551,Tea,1.0,3.0,3.0,Cash,Takeaway,2023-09-22,British Columbia,2023-09-22,22,9,2023,Friday,fall,False
TXN_7150398,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-01-30,Newfoundland,2023-01-30,30,1,2023,Monday,winter,False
TXN_7069568,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-05-15,Newfoundland,2023-05-15,15,5,2023,Monday,spring,False
TXN_5640088,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-11-11,Manitoba,2023-11-11,11,11,2023,Saturday,fall,False
TXN_6879733,Cookie,3.0,2.5,7.5,Digital Wallet,Takeaway,2023-12-09,British Columbia,2023-12-09,9,12,2023,Saturday,winter,False
TXN_2726162,Cookie,2.0,2.5,5.0,Cash,In-store,2023-10-27,Saskatchewan,2023-10-27,27,10,2023,Friday,fall,False
TXN_1538559,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-06,Newfoundland,2023-12-06,6,12,2023,Wednesday,winter,False
TXN_1193083,Sandwich,1.0,8.0,8.0,Digital Wallet,Takeaway,2023-06-26,Manitoba,2023-06-26,26,6,2023,Monday,summer,False
TXN_7340810,Cookie,1.0,2.5,2.5,Cash,In-store,2023-09-12,Newfoundland,2023-09-12,12,9,2023,Tuesday,fall,False
TXN_4268224,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-01-03,Saskatchewan,2023-01-03,3,1,2023,Tuesday,winter,False
TXN_9505448,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-09-20,British Columbia,2023-09-20,20,9,2023,Wednesday,fall,False
TXN_5984410,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-07-14,Manitoba,2023-07-14,14,7,2023,Friday,summer,False
TXN_3897556,Donut,5.0,2.0,10.0,Credit Card,In-store,2023-10-30,Newfoundland,2023-10-30,30,10,2023,Monday,fall,False
TXN_2368781,Sandwich,4.0,8.0,32.0,Digital Wallet,Takeaway,2023-05-01,Saskatchewan,2023-05-01,1,5,2023,Monday,spring,False
TXN_5493110,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-01-05,Manitoba,2023-01-05,5,1,2023,Thursday,winter,False
TXN_2795134,Cookie,2.0,2.5,5.0,Credit Card,In-store,2023-06-12,Newfoundland,2023-06-12,12,6,2023,Monday,summer,False
TXN_9667408,Refresher,3.0,5.0,15.0,Credit Card,In-store,2023-08-25,British Columbia,2023-08-25,25,8,2023,Friday,summer,False
TXN_1251267,Tea,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-15,Newfoundland,2023-08-15,15,8,2023,Tuesday,summer,False
TXN_6319915,Refresher,1.0,5.0,5.0,Cash,In-store,2023-08-30,British Columbia,2023-08-30,30,8,2023,Wednesday,summer,False
TXN_9151405,Salad,1.0,9.0,9.0,Digital Wallet,Takeaway,2023-06-07,British Columbia,2023-06-07,7,6,2023,Wednesday,summer,False
TXN_9501205,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-08-03,Newfoundland,2023-08-03,3,8,2023,Thursday,summer,False
TXN_2610189,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-10-23,Saskatchewan,2023-10-23,23,10,2023,Monday,fall,False
TXN_4060079,Donut,1.0,2.0,2.0,Cash,Takeaway,2023-01-25,Saskatchewan,2023-01-25,25,1,2023,Wednesday,winter,False
TXN_2177016,Sandwich,3.0,8.0,24.0,Digital Wallet,In-store,2023-09-17,British Columbia,2023-09-17,17,9,2023,Sunday,fall,False
TXN_6164292,Sandwich,3.0,8.0,24.0,Credit Card,In-store,2023-05-23,Manitoba,2023-05-23,23,5,2023,Tuesday,spring,False
TXN_4737992,Cookie,2.0,2.5,5.0,Cash,In-store,2023-12-01,Saskatchewan,2023-12-01,1,12,2023,Friday,winter,False
TXN_9660075,Coffee,4.0,3.5,14.0,Credit Card,In-store,2023-11-23,British Columbia,2023-11-23,23,11,2023,Thursday,fall,False
TXN_1507620,Refresher,3.0,5.0,15.0,Cash,Takeaway,2023-02-01,British Columbia,2023-02-01,1,2,2023,Wednesday,winter,False
TXN_9693367,Tea,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-13,British Columbia,2023-01-13,13,1,2023,Friday,winter,False
TXN_3024157,Cookie,1.0,2.5,2.5,Credit Card,Takeaway,2023-12-18,British Columbia,2023-12-18,18,12,2023,Monday,winter,False
TXN_1158948,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-21,Manitoba,2023-07-21,21,7,2023,Friday,summer,False
TXN_1977239,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-11-12,Newfoundland,2023-11-12,12,11,2023,Sunday,fall,False
TXN_4130560,Refresher,3.0,5.0,15.0,Cash,In-store,2023-08-02,Manitoba,2023-08-02,2,8,2023,Wednesday,summer,False
TXN_3213537,Coffee,2.0,3.5,7.0,Cash,In-store,2023-10-12,British Columbia,2023-10-12,12,10,2023,Thursday,fall,False
TXN_3758641,Donut,1.0,2.0,2.0,Digital Wallet,In-store,2023-05-23,Manitoba,2023-05-23,23,5,2023,Tuesday,spring,False
TXN_4553531,Tea,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-16,British Columbia,2023-11-16,16,11,2023,Thursday,fall,False
TXN_3293482,Cookie,1.0,2.5,2.5,Digital Wallet,In-store,2023-07-04,British Columbia,2023-07-04,4,7,2023,Tuesday,summer,False
TXN_1733480,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-08-04,Saskatchewan,2023-08-04,4,8,2023,Friday,summer,False
TXN_6199055,Coffee,3.0,3.5,10.5,Credit Card,Takeaway,2023-10-20,Newfoundland,2023-10-20,20,10,2023,Friday,fall,False
TXN_1900954,Donut,1.0,2.0,2.0,Credit Card,Takeaway,2023-07-21,Newfoundland,2023-07-21,21,7,2023,Friday,summer,False
TXN_1378050,Donut,2.0,2.0,4.0,Credit Card,Takeaway,2023-03-16,Newfoundland,2023-03-16,16,3,2023,Thursday,spring,False
TXN_5282501,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-03-22,Saskatchewan,2023-03-22,22,3,2023,Wednesday,spring,False
TXN_3615127,Juice,2.0,4.5,9.0,Digital Wallet,In-store,2023-07-24,Manitoba,2023-07-24,24,7,2023,Monday,summer,False
TXN_2255258,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-04-04,British Columbia,2023-04-04,4,4,2023,Tuesday,spring,False
TXN_8233003,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-03-19,British Columbia,2023-03-19,19,3,2023,Sunday,spring,False
TXN_3252351,Salad,1.0,9.0,9.0,Credit Card,In-store,2023-06-18,British Columbia,2023-06-18,18,6,2023,Sunday,summer,False
TXN_5400729,Sandwich,1.0,8.0,8.0,Cash,In-store,2023-08-17,Newfoundland,2023-08-17,17,8,2023,Thursday,summer,False
TXN_6106348,Donut,2.0,2.0,4.0,Cash,In-store,2023-05-25,British Columbia,2023-05-25,25,5,2023,Thursday,spring,False
TXN_5222974,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-11,British Columbia,2023-10-11,11,10,2023,Wednesday,fall,False
TXN_3470174,Refresher,3.0,5.0,15.0,Cash,In-store,2023-08-24,Manitoba,2023-08-24,24,8,2023,Thursday,summer,False
TXN_3533447,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-06-02,Saskatchewan,2023-06-02,2,6,2023,Friday,summer,False
TXN_2891087,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-03-17,British Columbia,2023-03-17,17,3,2023,Friday,spring,False
TXN_6507252,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-09-20,Manitoba,2023-09-20,20,9,2023,Wednesday,fall,False
TXN_4621022,Sandwich,1.0,8.0,8.0,Digital Wallet,Takeaway,2023-10-26,British Columbia,2023-10-26,26,10,2023,Thursday,fall,False
TXN_2755810,Sandwich,3.0,8.0,24.0,Credit Card,Takeaway,2023-08-07,Manitoba,2023-08-07,7,8,2023,Monday,summer,False
TXN_8970040,Salad,2.0,9.0,18.0,Cash,In-store,2023-10-07,British Columbia,2023-10-07,7,10,2023,Saturday,fall,False
TXN_1724718,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-10-05,British Columbia,2023-10-05,5,10,2023,Thursday,fall,False
TXN_5244541,Salad,4.0,9.0,36.0,Cash,In-store,2023-11-14,Newfoundland,2023-11-14,14,11,2023,Tuesday,fall,False
TXN_1563416,Donut,5.0,2.0,10.0,Cash,In-store,2023-12-13,Saskatchewan,2023-12-13,13,12,2023,Wednesday,winter,False
TXN_4113206,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-07-17,Manitoba,2023-07-17,17,7,2023,Monday,summer,False
TXN_6919751,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-01-24,British Columbia,2023-01-24,24,1,2023,Tuesday,winter,False
TXN_8612765,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-09-19,Newfoundland,2023-09-19,19,9,2023,Tuesday,fall,False
TXN_3166173,Salad,2.0,9.0,18.0,Credit Card,Takeaway,2023-07-12,Newfoundland,2023-07-12,12,7,2023,Wednesday,summer,False
TXN_7300072,Cookie,3.0,2.5,7.5,Cash,In-store,2023-08-10,Newfoundland,2023-08-10,10,8,2023,Thursday,summer,False
TXN_5134838,Donut,1.0,2.0,2.0,Cash,In-store,2023-09-22,British Columbia,2023-09-22,22,9,2023,Friday,fall,False
TXN_2212119,Coffee,4.0,3.5,14.0,Digital Wallet,Takeaway,2023-05-19,Newfoundland,2023-05-19,19,5,2023,Friday,spring,False
TXN_6938508,Sandwich,1.0,8.0,8.0,Credit Card,In-store,2023-09-21,Manitoba,2023-09-21,21,9,2023,Thursday,fall,False
TXN_9809096,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-10-02,British Columbia,2023-10-02,2,10,2023,Monday,fall,False
TXN_6879315,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-05-19,Manitoba,2023-05-19,19,5,2023,Friday,spring,False
TXN_8485865,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-13,British Columbia,2023-11-13,13,11,2023,Monday,fall,False
TXN_9615664,Sandwich,1.0,8.0,8.0,Credit Card,Takeaway,2023-10-18,British Columbia,2023-10-18,18,10,2023,Wednesday,fall,False
TXN_6807879,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-12-25,British Columbia,2023-12-25,25,12,2023,Monday,winter,True
TXN_2817913,Refresher,1.0,5.0,5.0,Credit Card,In-store,2023-05-15,British Columbia,2023-05-15,15,5,2023,Monday,spring,False
TXN_5014183,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-09-09,British Columbia,2023-09-09,9,9,2023,Saturday,fall,False
TXN_4864538,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-06-12,British Columbia,2023-06-12,12,6,2023,Monday,summer,False
TXN_4851698,Donut,3.0,2.0,6.0,Credit Card,In-store,2023-03-09,British Columbia,2023-03-09,9,3,2023,Thursday,spring,False
TXN_7467069,Tea,2.0,3.0,6.0,Cash,In-store,2023-01-02,British Columbia,2023-01-02,2,1,2023,Monday,winter,True
TXN_5592775,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-01-01,British Columbia,2023-01-01,1,1,2023,Sunday,winter,True
TXN_6309863,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-03-29,Manitoba,2023-03-29,29,3,2023,Wednesday,spring,False
TXN_7564244,Cookie,1.0,2.5,2.5,Credit Card,Takeaway,2023-06-09,British Columbia,2023-06-09,9,6,2023,Friday,summer,False
TXN_8630696,Sandwich,1.0,8.0,8.0,Digital Wallet,Takeaway,2023-05-18,Newfoundland,2023-05-18,18,5,2023,Thursday,spring,False
TXN_7774838,Refresher,3.0,5.0,15.0,Digital Wallet,In-store,2023-02-05,Manitoba,2023-02-05,5,2,2023,Sunday,winter,False
TXN_9005440,Refresher,3.0,5.0,15.0,Digital Wallet,In-store,2023-05-26,Saskatchewan,2023-05-26,26,5,2023,Friday,spring,False
TXN_1821573,Cookie,1.0,2.5,2.5,Digital Wallet,In-store,2023-12-16,British Columbia,2023-12-16,16,12,2023,Saturday,winter,False
TXN_2757325,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-01-18,Saskatchewan,2023-01-18,18,1,2023,Wednesday,winter,False
